,Items,Antecedent,Consequent,Support,Confidence,Lift
476,"{'supervised', 'Disaster Related Information Classification', 'Twitter'}",{'supervised'},"{'Disaster Related Information Classification', 'Twitter'}",0.13253012048192772,0.14102564102564102,0.9754273504273505
581,"{'Remote_sensing', 'supervised', 'image'}",{'supervised'},"{'Remote_sensing', 'image'}",0.13253012048192772,0.14102564102564102,0.9003944773175542
280,"{'supervised', 'Disaster Related Information Filtering', 'CNN'}",{'supervised'},"{'Disaster Related Information Filtering', 'CNN'}",0.13253012048192772,0.14102564102564102,1.064102564102564
157,"{'Remote_sensing', 'supervised'}",{'supervised'},{'Remote_sensing'},0.13253012048192772,0.14102564102564102,0.9003944773175542
83,"{'supervised', 'CrisisMMD'}",set(),"{'supervised', 'CrisisMMD'}",0.13253012048192772,0.13253012048192772,1.0
578,"{'Remote_sensing', 'supervised', 'image'}",set(),"{'Remote_sensing', 'supervised', 'image'}",0.13253012048192772,0.13253012048192772,1.0
155,"{'Remote_sensing', 'supervised'}",set(),"{'Remote_sensing', 'supervised'}",0.13253012048192772,0.13253012048192772,1.0
101,"{'Not Discussed', 'Disaster Related Information Classification'}",set(),"{'Not Discussed', 'Disaster Related Information Classification'}",0.13253012048192772,0.13253012048192772,1.0
200,"{'Not Discussed', '-', 'CNN'}",set(),"{'Not Discussed', '-', 'CNN'}",0.13253012048192772,0.13253012048192772,1.0
12,{'Web database'},set(),{'Web database'},0.13253012048192772,0.13253012048192772,1.0
473,"{'supervised', 'Disaster Related Information Classification', 'Twitter'}",set(),"{'supervised', 'Twitter', 'Disaster Related Information Classification'}",0.13253012048192772,0.13253012048192772,1.0
628,"{'Not Discussed', 'supervised', '-', 'CNN'}",set(),"{'Not Discussed', 'supervised', '-', 'CNN'}",0.13253012048192772,0.13253012048192772,1.0
431,"{'supervised', 'Twitter', 'CrisisMMD'}",set(),"{'supervised', 'Twitter', 'CrisisMMD'}",0.13253012048192772,0.13253012048192772,1.0
277,"{'supervised', 'Disaster Related Information Filtering', 'CNN'}",set(),"{'supervised', 'Disaster Related Information Filtering', 'CNN'}",0.13253012048192772,0.13253012048192772,1.0
38,"{'Disaster Related Information Filtering', 'CNN'}",set(),"{'Disaster Related Information Filtering', 'CNN'}",0.13253012048192772,0.13253012048192772,1.0
167,"{'precision, recall, f1-score', 'Twitter'}",set(),"{'precision, recall, f1-score', 'Twitter'}",0.13253012048192772,0.13253012048192772,1.0
602,"{'supervised', 'precision, recall, f1-score', 'Twitter'}",{'supervised'},"{'precision, recall, f1-score', 'Twitter'}",0.12048192771084337,0.1282051282051282,0.9673659673659672
273,"{'supervised', 'Disaster Related Information Classification', 'CNN'}",{'supervised'},"{'Disaster Related Information Classification', 'CNN'}",0.12048192771084337,0.1282051282051282,1.064102564102564
546,"{'Not Discussed', 'supervised', 'accuracy'}",{'supervised'},"{'Not Discussed', 'accuracy'}",0.12048192771084337,0.1282051282051282,1.064102564102564
371,"{'Web Mining', 'supervised', 'CNN'}",{'supervised'},"{'Web Mining', 'CNN'}",0.12048192771084337,0.1282051282051282,1.064102564102564
385,"{'accuracy', 'supervised', 'CNN'}",{'supervised'},"{'accuracy', 'CNN'}",0.12048192771084337,0.1282051282051282,1.064102564102564
100,"{'supervised', 'Disaster Event Detection'}",{'supervised'},{'Disaster Event Detection'},0.12048192771084337,0.1282051282051282,1.064102564102564
181,"{'Web database', 'supervised'}",{'supervised'},{'Web database'},0.12048192771084337,0.1282051282051282,0.9673659673659672
469,"{'Not Discussed', 'supervised', 'Disaster Related Information Classification'}",{'supervised'},"{'Not Discussed', 'Disaster Related Information Classification'}",0.12048192771084337,0.1282051282051282,0.9673659673659672
647,"{'supervised', '-', 'image', 'CNN'}",{'supervised'},"{'-', 'image', 'CNN'}",0.12048192771084337,0.1282051282051282,1.064102564102564
662,"{'Not Discussed', 'supervised', '-', 'image'}",{'supervised'},"{'Not Discussed', '-', 'image'}",0.12048192771084337,0.1282051282051282,1.064102564102564
382,"{'accuracy', 'supervised', 'CNN'}",set(),"{'accuracy', 'supervised', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
35,"{'Disaster Related Information Classification', 'CNN'}",set(),"{'Disaster Related Information Classification', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
131,"{'Not Discussed', 'Web database'}",set(),"{'Not Discussed', 'Web database'}",0.12048192771084337,0.12048192771084337,1.0
10,{'Twitter API'},set(),{'Twitter API'},0.12048192771084337,0.12048192771084337,1.0
466,"{'Not Discussed', 'supervised', 'Disaster Related Information Classification'}",set(),"{'Not Discussed', 'supervised', 'Disaster Related Information Classification'}",0.12048192771084337,0.12048192771084337,1.0
134,"{'Not Discussed', 'accuracy'}",set(),"{'Not Discussed', 'accuracy'}",0.12048192771084337,0.12048192771084337,1.0
599,"{'supervised', 'precision, recall, f1-score', 'Twitter'}",set(),"{'supervised', 'Twitter', 'precision, recall, f1-score'}",0.12048192771084337,0.12048192771084337,1.0
207,"{'-', 'image', 'CNN'}",set(),"{'-', 'image', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
74,"{'text', 'CNN'}",set(),"{'CNN', 'text'}",0.12048192771084337,0.12048192771084337,1.0
122,"{'Not Discussed', 'Remote_sensing'}",set(),"{'Not Discussed', 'Remote_sensing'}",0.12048192771084337,0.12048192771084337,1.0
98,"{'supervised', 'Disaster Event Detection'}",set(),"{'supervised', 'Disaster Event Detection'}",0.12048192771084337,0.12048192771084337,1.0
44,"{'Remote_sensing', 'CNN'}",set(),"{'Remote_sensing', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
368,"{'Web Mining', 'supervised', 'CNN'}",set(),"{'Web Mining', 'supervised', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
326,"{'Remote_sensing', 'image', 'CNN'}",set(),"{'Remote_sensing', 'image', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
4,{'Disaster Event Detection'},set(),{'Disaster Event Detection'},0.12048192771084337,0.12048192771084337,1.0
179,"{'Web database', 'supervised'}",set(),"{'Web database', 'supervised'}",0.12048192771084337,0.12048192771084337,1.0
501,"{'Not Discussed', 'Remote_sensing', 'image'}",set(),"{'Not Discussed', 'Remote_sensing', 'image'}",0.12048192771084337,0.12048192771084337,1.0
658,"{'Not Discussed', 'supervised', '-', 'image'}",set(),"{'Not Discussed', 'supervised', '-', 'image'}",0.12048192771084337,0.12048192771084337,1.0
270,"{'supervised', 'Disaster Related Information Classification', 'CNN'}",set(),"{'CNN', 'supervised', 'Disaster Related Information Classification'}",0.12048192771084337,0.12048192771084337,1.0
508,"{'Not Discussed', 'multimodal', 'Twitter'}",set(),"{'Not Discussed', 'multimodal', 'Twitter'}",0.12048192771084337,0.12048192771084337,1.0
543,"{'Not Discussed', 'supervised', 'accuracy'}",set(),"{'Not Discussed', 'supervised', 'accuracy'}",0.12048192771084337,0.12048192771084337,1.0
56,"{'accuracy', 'CNN'}",set(),"{'accuracy', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
221,"{'Not Discussed', '-', 'image'}",set(),"{'Not Discussed', '-', 'image'}",0.12048192771084337,0.12048192771084337,1.0
50,"{'Web Mining', 'CNN'}",set(),"{'Web Mining', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
643,"{'supervised', '-', 'image', 'CNN'}",set(),"{'supervised', '-', 'image', 'CNN'}",0.12048192771084337,0.12048192771084337,1.0
480,"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}",set(),"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}",0.12048192771084337,0.12048192771084337,1.0
857,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}",{'supervised'},"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}",0.10843373493975904,0.11538461538461538,0.9576923076923076
336,"{'Remote_sensing', 'supervised', 'CNN'}",{'supervised'},"{'Remote_sensing', 'CNN'}",0.10843373493975904,0.11538461538461538,0.9576923076923076
872,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}",{'supervised'},"{'Not Discussed', 'multimodal', 'Twitter'}",0.10843373493975904,0.11538461538461538,0.9576923076923076
419,"{'supervised', 'text', 'CNN'}",{'supervised'},"{'CNN', 'text'}",0.10843373493975904,0.11538461538461538,0.9576923076923076
797,"{'Remote_sensing', 'supervised', 'image', 'CNN'}",{'supervised'},"{'Remote_sensing', 'image', 'CNN'}",0.10843373493975904,0.11538461538461538,0.9576923076923076
539,"{'Not Discussed', 'supervised', 'Web database'}",{'supervised'},"{'Not Discussed', 'Web database'}",0.10843373493975904,0.11538461538461538,0.9576923076923076
827,"{'multimodal', 'supervised', 'Twitter', 'CNN'}",{'supervised'},"{'multimodal', 'Twitter', 'CNN'}",0.10843373493975904,0.11538461538461538,1.064102564102564
767,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}",{'supervised'},"{'Not Discussed', 'Web database', 'CNN'}",0.10843373493975904,0.11538461538461538,1.064102564102564
378,"{'Web database', 'supervised', 'CNN'}",{'supervised'},"{'Web database', 'CNN'}",0.10843373493975904,0.11538461538461538,1.064102564102564
722,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'supervised'},"{'Disaster Related Information Classification', 'Twitter', 'CNN'}",0.10843373493975904,0.11538461538461538,1.064102564102564
812,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}",{'supervised'},"{'cross-entrophy', 'Twitter', 'CNN'}",0.10843373493975904,0.11538461538461538,1.064102564102564
532,"{'Not Discussed', 'Web Mining', 'supervised'}",{'supervised'},"{'Not Discussed', 'Web Mining'}",0.10843373493975904,0.11538461538461538,1.064102564102564
903,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",{'supervised'},"{'Not Discussed', '-', 'image', 'CNN'}",0.10843373493975904,0.11538461538461538,1.064102564102564
53,"{'Web database', 'CNN'}",set(),"{'Web database', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
119,"{'Disaster Related Information Filtering', 'text'}",set(),"{'Disaster Related Information Filtering', 'text'}",0.10843373493975904,0.10843373493975904,1.0
298,"{'Not Discussed', 'Web database', 'CNN'}",set(),"{'Not Discussed', 'Web database', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
284,"{'Not Discussed', 'Remote_sensing', 'CNN'}",set(),"{'Not Discussed', 'Remote_sensing', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
263,"{'Disaster Related Information Classification', 'Twitter', 'CNN'}",set(),"{'Disaster Related Information Classification', 'Twitter', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
536,"{'Not Discussed', 'supervised', 'Web database'}",set(),"{'Not Discussed', 'supervised', 'Web database'}",0.10843373493975904,0.10843373493975904,1.0
89,"{'Remote_sensing', 'Disaster Damage Assessment'}",set(),"{'Remote_sensing', 'Disaster Damage Assessment'}",0.10843373493975904,0.10843373493975904,1.0
333,"{'Remote_sensing', 'supervised', 'CNN'}",set(),"{'Remote_sensing', 'supervised', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
417,"{'supervised', 'text', 'CNN'}",set(),"{'CNN', 'supervised', 'text'}",0.10843373493975904,0.10843373493975904,1.0
80,"{'multimodal', 'CrisisMMD'}",set(),"{'multimodal', 'CrisisMMD'}",0.10843373493975904,0.10843373493975904,1.0
312,"{'Not Discussed', 'precision, recall, f1-score', 'CNN'}",set(),"{'Not Discussed', 'precision, recall, f1-score', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
340,"{'cross-entrophy', 'Twitter', 'CNN'}",set(),"{'cross-entrophy', 'Twitter', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
452,"{'Remote_sensing', 'Disaster Damage Assessment', 'image'}",set(),"{'Remote_sensing', 'Disaster Damage Assessment', 'image'}",0.10843373493975904,0.10843373493975904,1.0
347,"{'multimodal', 'Twitter', 'CNN'}",set(),"{'multimodal', 'Twitter', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
529,"{'Not Discussed', 'Web Mining', 'supervised'}",set(),"{'Not Discussed', 'Web Mining', 'supervised'}",0.10843373493975904,0.10843373493975904,1.0
763,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}",set(),"{'Not Discussed', 'supervised', 'Web database', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
898,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",set(),"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
733,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}",set(),"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
424,"{'multimodal', 'Twitter', 'CrisisMMD'}",set(),"{'multimodal', 'Twitter', 'CrisisMMD'}",0.10843373493975904,0.10843373493975904,1.0
853,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}",set(),"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}",0.10843373493975904,0.10843373493975904,1.0
868,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}",set(),"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}",0.10843373493975904,0.10843373493975904,1.0
823,"{'multimodal', 'supervised', 'Twitter', 'CNN'}",set(),"{'multimodal', 'supervised', 'Twitter', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
793,"{'Remote_sensing', 'supervised', 'image', 'CNN'}",set(),"{'Remote_sensing', 'supervised', 'image', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
808,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}",set(),"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
613,"{'Not Discussed', '-', 'image', 'CNN'}",set(),"{'Not Discussed', '-', 'image', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
158,"{'Twitter API', 'Twitter'}",set(),"{'Twitter API', 'Twitter'}",0.10843373493975904,0.10843373493975904,1.0
128,"{'Not Discussed', 'Web Mining'}",set(),"{'Not Discussed', 'Web Mining'}",0.10843373493975904,0.10843373493975904,1.0
375,"{'Web database', 'supervised', 'CNN'}",set(),"{'Web database', 'supervised', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
361,"{'Twitter', 'text', 'CNN'}",set(),"{'CNN', 'Twitter', 'text'}",0.10843373493975904,0.10843373493975904,1.0
718,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}",set(),"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}",0.10843373493975904,0.10843373493975904,1.0
